100;27810.0
100;27764.0
100;27437.0
100;27694.0
100;27641.0
100;27079.0
100;27906.0
100;27889.0
100;27694.0
100;27605.0
100;27736.0
100;27431.0
100;28020.0
100;28139.0
100;28582.0
100;27645.0
100;27411.0
100;27564.0
100;27125.0
100;27158.0
100;27723.0
100;28058.0
100;27609.0
100;27957.0
100;27521.0
100;27366.0
100;28246.0
100;28287.0
100;27451.0
100;27264.0
100;27793.0
100;27257.0
100;27490.0
100;28288.0
100;27296.0
100;27938.0
100;27982.0
100;28341.0
100;27660.0
100;27902.0
100;27239.0
100;27743.0
100;28111.0
100;27394.0
100;27638.0
100;27400.0
100;27767.0
100;27677.0
100;27880.0
100;27537.0
100;28053.0
100;27210.0
100;27874.0
100;28106.0
100;27511.0
100;27472.0
100;27730.0
100;27924.0
100;27900.0
100;27211.0
100;27324.0
100;27157.0
100;27348.0
100;27537.0
100;28049.0
100;26902.0
100;28630.0
100;28261.0
100;28190.0
100;27488.0
100;28103.0
100;27460.0
100;27696.0
100;27810.0
100;27624.0
100;28005.0
100;27688.0
100;27732.0
100;27808.0
100;27849.0
100;27392.0
100;27566.0
100;28197.0
100;28414.0
100;27913.0
100;27887.0
100;27593.0
100;27782.0
100;27550.0
100;27479.0
100;27595.0
100;28732.0
100;28035.0
100;28022.0
100;27672.0
100;28319.0
100;27377.0
100;27706.0
100;28155.0
100;28004.0
200;28148.0
200;27834.0
200;27827.0
200;27791.0
200;27993.0
200;27892.0
200;27746.0
200;28025.0
200;27996.0
200;28388.0
200;27616.0
200;27877.0
200;28066.0
200;27342.0
200;27507.0
200;28337.0
200;28661.0
200;27524.0
200;27615.0
200;27928.0
200;27882.0
200;28219.0
200;27970.0
200;27834.0
200;28557.0
200;28211.0
200;28245.0
200;27664.0
200;27243.0
200;28642.0
200;27284.0
200;27643.0
200;27832.0
200;28004.0
200;27881.0
200;27726.0
200;27770.0
200;27873.0
200;27379.0
200;27826.0
200;27905.0
200;28649.0
200;27705.0
200;27505.0
200;27584.0
200;27196.0
200;28339.0
200;28183.0
200;29005.0
200;28087.0
200;27973.0
200;28279.0
200;28113.0
200;28546.0
200;27570.0
200;27576.0
200;27397.0
200;27751.0
200;27212.0
200;28542.0
200;27711.0
200;27439.0
200;27636.0
200;27561.0
200;27646.0
200;28155.0
200;27715.0
200;28591.0
200;27357.0
200;28291.0
200;28964.0
200;27555.0
200;27822.0
200;27959.0
200;27890.0
200;28053.0
200;28403.0
200;28086.0
200;27880.0
200;27683.0
200;27782.0
200;27707.0
200;28034.0
200;28342.0
200;27897.0
200;28375.0
200;28422.0
200;28449.0
200;27305.0
200;28373.0
200;28301.0
200;28112.0
200;27635.0
200;28189.0
200;27552.0
200;27775.0
200;27759.0
200;27855.0
200;27674.0
200;28179.0
300;28543.0
300;28116.0
300;27822.0
300;28170.0
300;28707.0
300;28170.0
300;27646.0
300;28019.0
300;27799.0
300;28368.0
300;27812.0
300;28265.0
300;28281.0
300;28531.0
300;27941.0
300;27996.0
300;27527.0
300;29124.0
300;27783.0
300;28239.0
300;27917.0
300;27510.0
300;27844.0
300;27866.0
300;27990.0
300;27838.0
300;28315.0
300;28024.0
300;28205.0
300;27795.0
300;28162.0
300;28166.0
300;27491.0
300;27674.0
300;27937.0
300;27923.0
300;28079.0
300;27805.0
300;27991.0
300;27541.0
300;28100.0
300;28402.0
300;27417.0
300;28117.0
300;27922.0
300;27971.0
300;27917.0
300;28545.0
300;28355.0
300;27902.0
300;28672.0
300;28079.0
300;28381.0
300;27590.0
300;28164.0
300;28629.0
300;27479.0
300;28192.0
300;28037.0
300;27793.0
300;27695.0
300;28205.0
300;28805.0
300;28127.0
300;27966.0
300;28024.0
300;28248.0
300;27613.0
300;27618.0
300;27782.0
300;28385.0
300;27681.0
300;28144.0
300;27861.0
300;28054.0
300;27592.0
300;28210.0
300;28137.0
300;28046.0
300;27963.0
300;27911.0
300;28007.0
300;27684.0
300;28055.0
300;28305.0
300;28353.0
300;28102.0
300;28597.0
300;28197.0
300;28144.0
300;27966.0
300;27887.0
300;27874.0
300;27975.0
300;28186.0
300;27683.0
300;27916.0
300;28272.0
300;27764.0
300;28052.0
400;27930.0
400;28157.0
400;28294.0
400;28056.0
400;27898.0
400;28525.0
400;28106.0
400;27680.0
400;28229.0
400;28694.0
400;27951.0
400;28428.0
400;28228.0
400;27996.0
400;28189.0
400;28386.0
400;28374.0
400;28054.0
400;27943.0
400;28367.0
400;28487.0
400;27631.0
400;27847.0
400;28076.0
400;28134.0
400;28194.0
400;28688.0
400;28102.0
400;27829.0
400;28803.0
400;28398.0
400;28355.0
400;28273.0
400;29199.0
400;28169.0
400;27970.0
400;28419.0
400;28034.0
400;27392.0
400;28463.0
400;28162.0
400;28159.0
400;28231.0
400;27929.0
400;27508.0
400;27765.0
400;27985.0
400;27756.0
400;28153.0
400;28386.0
400;28114.0
400;27871.0
400;27830.0
400;28087.0
400;27676.0
400;28517.0
400;27813.0
400;28181.0
400;28202.0
400;28297.0
400;27728.0
400;27798.0
400;27933.0
400;27920.0
400;28148.0
400;28206.0
400;28207.0
400;27821.0
400;28072.0
400;28691.0
400;28103.0
400;28536.0
400;28418.0
400;27948.0
400;28551.0
400;27963.0
400;28450.0
400;27864.0
400;28249.0
400;27690.0
400;28396.0
400;29091.0
400;28209.0
400;28111.0
400;27703.0
400;28427.0
400;27931.0
400;27793.0
400;28183.0
400;28325.0
400;28300.0
400;27682.0
400;28212.0
400;28205.0
400;28573.0
400;28484.0
400;28111.0
400;27715.0
400;27818.0
400;27674.0
500;28133.0
500;28410.0
500;28242.0
500;28416.0
500;28454.0
500;28797.0
500;28647.0
500;28128.0
500;28100.0
500;28394.0
500;28363.0
500;28034.0
500;27852.0
500;28219.0
500;27813.0
500;27812.0
500;27877.0
500;28260.0
500;28032.0
500;28323.0
500;28225.0
500;28324.0
500;28239.0
500;27935.0
500;28302.0
500;27628.0
500;28892.0
500;28101.0
500;27925.0
500;28334.0
500;28003.0
500;28362.0
500;27782.0
500;28300.0
500;27835.0
500;28855.0
500;29316.0
500;28142.0
500;28621.0
500;29057.0
500;27968.0
500;28007.0
500;27992.0
500;27737.0
500;28609.0
500;28100.0
500;27795.0
500;28402.0
500;28044.0
500;28149.0
500;28144.0
500;27968.0
500;27925.0
500;28354.0
500;28228.0
500;28456.0
500;27822.0
500;28222.0
500;28233.0
500;29002.0
500;28273.0
500;28681.0
500;28294.0
500;28070.0
500;27900.0
500;27739.0
500;28056.0
500;28104.0
500;28342.0
500;28053.0
500;27721.0
500;28056.0
500;27876.0
500;28867.0
500;28677.0
500;28099.0
500;28927.0
500;28017.0
500;28571.0
500;27888.0
500;27860.0
500;28479.0
500;28025.0
500;28204.0
500;27948.0
500;28670.0
500;28032.0
500;28625.0
500;27767.0
500;27990.0
500;28980.0
500;27770.0
500;28263.0
500;27730.0
500;28772.0
500;28334.0
500;27903.0
500;28044.0
500;28944.0
500;27878.0
600;28075.0
600;28166.0
600;28201.0
600;27836.0
600;28197.0
600;27758.0
600;28142.0
600;28342.0
600;28029.0
600;27747.0
600;27988.0
600;28180.0
600;28380.0
600;28510.0
600;27997.0
600;28087.0
600;27926.0
600;28139.0
600;28449.0
600;28337.0
600;28068.0
600;29118.0
600;28290.0
600;28306.0
600;27884.0
600;27768.0
600;28014.0
600;27992.0
600;27891.0
600;29037.0
600;27927.0
600;27858.0
600;28325.0
600;27905.0
600;28536.0
600;28030.0
600;28891.0
600;28077.0
600;28013.0
600;27802.0
600;28257.0
600;28124.0
600;28030.0
600;28409.0
600;28154.0
600;28343.0
600;28090.0
600;28565.0
600;28935.0
600;28064.0
600;28683.0
600;28184.0
600;28261.0
600;28548.0
600;28797.0
600;28606.0
600;28241.0
600;28459.0
600;27753.0
600;28010.0
600;28037.0
600;28386.0
600;28068.0
600;28841.0
600;28251.0
600;28256.0
600;28441.0
600;28570.0
600;28421.0
600;28018.0
600;28513.0
600;28333.0
600;28286.0
600;28424.0
600;27775.0
600;28109.0
600;28352.0
600;28304.0
600;28450.0
600;28200.0
600;28378.0
600;27919.0
600;28711.0
600;28266.0
600;27772.0
600;28464.0
600;28100.0
600;27968.0
600;28092.0
600;28285.0
600;28102.0
600;28229.0
600;28769.0
600;28148.0
600;28052.0
600;28100.0
600;27814.0
600;28285.0
600;28240.0
600;28100.0
700;27963.0
700;28094.0
700;28196.0
700;28055.0
700;29432.0
700;28652.0
700;28568.0
700;28594.0
700;28546.0
700;28187.0
700;27866.0
700;28256.0
700;28342.0
700;28135.0
700;27872.0
700;28505.0
700;28463.0
700;28001.0
700;28378.0
700;27777.0
700;28325.0
700;27966.0
700;28299.0
700;28246.0
700;28501.0
700;28233.0
700;28096.0
700;27924.0
700;28533.0
700;28567.0
700;28359.0
700;28754.0
700;27958.0
700;28115.0
700;28135.0
700;28600.0
700;28243.0
700;28404.0
700;27980.0
700;27656.0
700;27768.0
700;28913.0
700;27888.0
700;28243.0
700;28184.0
700;29052.0
700;27848.0
700;28115.0
700;28055.0
700;28082.0
700;28447.0
700;28672.0
700;27660.0
700;28274.0
700;28139.0
700;28604.0
700;28234.0
700;27930.0
700;28416.0
700;28245.0
700;27959.0
700;28015.0
700;28251.0
700;28206.0
700;27744.0
700;28093.0
700;28146.0
700;28113.0
700;28278.0
700;28419.0
700;28158.0
700;27847.0
700;27979.0
700;28314.0
700;27864.0
700;28884.0
700;28805.0
